Image_Path,Food_Name,Image_Description
images/goi_cuon/image_9.jpg,Gỏi cuốn,"Gỏi cuốn được bọc trong lớp bánh tráng mỏng dẻo, màu vàng nhạt, bên trong có các nguyên liệu như rau sống màu xanh, cà rốt và dưa chuột màu cam, tôm và thịt màu hồng nhạt, được sắp xếp gọn gàng trên đĩa xanh."
images/banh_bao_nhan_thit/image_1.jpg,Bánh bao nhân thịt,"Hai bánh bao trắng mịn, tròn, hơi dẹt đáy, xếp cạnh nhau trong giỏ hấp đan liễu, có vài khe hở giữa các nan đan."
images/banh_bao_nhan_thit/image_10.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, vỏ mềm mại, xếp trên khay hấp đan tre, có 3 chiếc rõ ràng và một vài chiếc bị che."
images/banh_bao_nhan_thit/image_11.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, nhân màu nâu đỏ, một cái bị bẻ ra, để trên đĩa trắng xanh có hoa nhỏ màu hồng và viền đỏ."
images/banh_bao_nhan_thit/image_12.jpg,Bánh bao nhân thịt,"Ba bánh bao màu trắng, hơi phồng, xếp trên khay gỗ, có vết gấp và rắc rau thơm, bên cạnh có lọ gia vị."
images/banh_bao_nhan_thit/image_13.jpg,Bánh bao nhân thịt,"Bánh bao trắng xốp, hình tròn nhọn đầu, xếp 3 hàng trong nồi hấp, có vài lỗ thông hơi, nền xi măng và chậu cây phía sau."
images/banh_bao_nhan_thit/image_14.jpg,Bánh bao nhân thịt,"Bánh bao nhân thịt có vỏ màu trắng, nhân gồm thịt, mộc nhĩ, trứng cút, lạp xưởng, được đặt trên đĩa trắng, tay cầm phía dưới."
images/banh_bao_nhan_thit/image_15.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, được bóc một nửa, lộ nhân bên trong, với nhiều bánh bao nguyên và một rổ ở nền."
images/banh_bao_nhan_thit/image_16.jpg,Bánh bao nhân thịt,"Bánh bao trắng xốp, xếp trong giỏ hấp, bên cạnh là bát tương ớt và đũa, nền đá hoa văn."
images/banh_bao_nhan_thit/image_17.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, xếp chồng lên nhau trong giỏ gỗ, vỏ bánh nhăn nếp, một số có vết rạch trên mặt."
images/banh_bao_nhan_thit/image_18.jpg,Bánh bao nhân thịt,"Bánh bao chay màu trắng, hình tròn, vỏ nhăn, xếp trong rổ tre, nền gỗ, bên dưới có chữ ""Bánh bao chay Vị ngon tự nhiên""."
images/banh_bao_nhan_thit/image_19.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, mềm mại, xếp trong giỏ hấp đan tre, một cái bị hở nhân màu nâu đỏ, bên ngoài ánh bóng nhẹ."
images/banh_bao_nhan_thit/image_2.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, hơi phồng, xếp chồng lên nhau trong khay hấp, có vài cái rắc rau thơm màu xanh trên mặt."
images/banh_bao_nhan_thit/image_20.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, nhân nâu đỏ lộ ra ngoài, một ít nhân màu nâu sẫm ở trong, được cầm trên tay và đặt trong giỏ vàng."
images/banh_bao_nhan_thit/image_21.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, một chiếc bị cắt đôi lộ nhân thịt, trứng cút bên trong, đặt cạnh giỏ hấp tre có vài bánh bao nguyên."
images/banh_bao_nhan_thit/image_22.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, vỏ mềm, xếp chồng lên nhau trên đĩa gỗ, có 5 cái rõ ràng, một vài cái bị che."
images/banh_bao_nhan_thit/image_23.jpg,Bánh bao nhân thịt,"Bánh bao bị rách lộ ra nhân thịt, mộc nhĩ, lạp xưởng và 6 quả trứng cút luộc chín cắt đôi, lòng trắng và vàng trứng."
images/banh_bao_nhan_thit/image_24.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, một cái nguyên và một cái cắt đôi lộ nhân thịt, mộc nhĩ, trứng cút và lạp xưởng bên trong."
images/banh_bao_nhan_thit/image_25.jpg,Bánh bao nhân thịt,"Ba bánh bao màu vàng nhạt, một cái bị cắt ra, lộ nhân màu cam bên trong, đặt trên thớt gỗ nâu đỏ."
images/banh_bao_nhan_thit/image_26.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, vỏ xốp, xếp chồng lên nhau trong giỏ, có 4 cái rõ ràng, nhân bên trong không thấy."
images/banh_bao_nhan_thit/image_27.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, vỏ nhăn nếp xếp đều, một số có vết rạn nhỏ, xếp chồng 3 hàng trên khay đen."
images/banh_bao_nhan_thit/image_28.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, nhân bên trong gồm thịt đỏ nâu, mộc nhĩ và trứng cút lòng cam, được cầm giữa ngón tay người."
images/banh_bao_nhan_thit/image_29.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, vỏ mềm, nhân thịt màu nâu, vàng, có mộc nhĩ, lạp xưởng và trứng cút lộ ra ngoài ở bánh cắt đôi."
images/banh_bao_nhan_thit/image_3.jpg,Bánh bao nhân thịt,"Bát đĩa màu xanh lá, nhiều bánh bao màu trắng, một vài chiếc trên khay gỗ, đũa đen, bát nhỏ màu trắng, nền tối."
images/banh_bao_nhan_thit/image_30.jpg,Bánh bao nhân thịt,"Bốn bánh bao tròn, màu kem nhạt, xếp trên đĩa oval trắng có viền xanh, đỏ, các họa tiết nhỏ, trên nền tối."
images/banh_bao_nhan_thit/image_4.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, hình tròn, xếp 3 hàng trong khay hấp, vỏ nhăn nếp, nhân bên trong không lộ ra ngoài."
images/banh_bao_nhan_thit/image_5.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, một cái bị cắt đôi lộ nhân thịt nâu nhạt, vài quả trứng cút, đặt trên thớt gỗ cạnh nồi hấp."
images/banh_bao_nhan_thit/image_6.jpg,Bánh bao nhân thịt,"Bánh bao màu trắng, nhân bên trong màu nâu, có thịt băm, mộc nhĩ, trứng cút và lạp xưởng, được cầm trên tay người."
images/banh_bao_nhan_thit/image_7.jpg,Bánh bao nhân thịt,"Bánh bao trắng xốp, tròn, xếp 2 hàng trong rổ, có vài lá rau bên phải và nền gỗ, khăn đỏ, không thấy nhân."
images/banh_bao_nhan_thit/image_8.jpg,Bánh bao nhân thịt,"Ba bánh bao trắng mịn, tròn dẹt, xếp cạnh nhau trong đĩa đất sét nâu đỏ, đặt trên gỗ nhạt, gần lá xanh."
images/banh_bao_nhan_thit/image_9.jpg,Bánh bao nhân thịt,"Bánh bao nhân thịt màu trắng hơi vàng, một cái bị cắt lộ ra nhân thịt nâu nhạt và trứng cút trên đĩa đen."
images/banh_tieu/image_16.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng ươm, phủ vừng trắng, bên trong màu trắng ngà, mềm và rỗng ruột, một chiếc bị cắn thiếu một miếng."
images/banh_tieu/image_17.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ nhiều hạt vừng trắng, hình tròn dẹt, có một ít vết lồi nhỏ, được cầm trên tay người."
images/banh_tieu/image_18.jpg,Bánh tiêu,"Các bánh tiêu có màu vàng ươm, phủ đầy vừng trắng, hình tròn dẹt, xếp chồng lên nhau, có kết cấu dai mềm."
images/banh_tieu/image_19.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, một số chiếc bị bẻ ra cho thấy phần ruột bên trong màu trắng, mềm và rỗng."
images/banh_tieu/image_2.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, hình tròn dẹt, vỏ giòn, bên trong rỗng, mềm và nhẹ, xếp chồng trong rổ đan."
images/banh_tieu/image_20.jpg,Bánh tiêu,"Bánh màu vàng ươm, phủ vừng trắng, hình tròn, bên trong rỗng ruột, mềm và có vị ngọt nhẹ, được xếp chồng lên nhau."
images/banh_tieu/image_21.jpg,Bánh tiêu,"Các bánh tiêu có màu vàng ươm và màu xanh lá, phủ vừng trắng, hình tròn, một số bị rỗ bên trong, mềm và nhẹ."
images/banh_tieu/image_22.jpg,Bánh tiêu,"Hai bánh tiêu tròn dẹt, phủ vừng trắng, màu vàng ươm, một cái bịt kín, cái còn lại để lộ phần ruột rỗng bên trong."
images/banh_tieu/image_23.jpg,Bánh tiêu,"Bốn chiếc bánh tiêu màu vàng ươm, vỏ ngoài rỗ mặt, bên trong rỗng, mềm và nhẹ, xếp cạnh nhau trong khay."
images/banh_tieu/image_24.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, hình tròn dẹt, rỗng ruột, nằm trong rổ lưới nhỏ, đặt trên khay đen."
images/banh_tieu/image_25.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, một cái bị cắt đôi lộ phần ruột bên trong màu vàng nhạt, mềm và rỗng ruột."
images/banh_tieu/image_26.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, hình tròn dẹt, vỏ giòn, ruột rỗng, mềm và nhẹ, xếp chồng lên nhau trong rổ đan."
images/banh_tieu/image_27.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng ươm, phủ vừng trắng, bên trong có màu trắng ngà, mềm và rỗng ruột, một số chiếc bị bẻ ra."
images/banh_tieu/image_3.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng nâu, phủ vừng trắng, bên trong rỗng, mềm và có vị ngọt nhẹ, xếp chồng trong giỏ đan."
images/banh_tieu/image_4.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, bên trong rỗng ruột, mềm và có vị ngọt nhẹ, được xếp trên giấy nâu và vải lưới trắng."
images/banh_tieu/image_5.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng ươm, phủ vừng trắng, bên trong rỗng ruột và có màu nhạt hơn, một số bánh bị cắt lộ phần ruột."
images/banh_tieu/image_6.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng nâu, phủ vừng trắng, bên trong rỗng ruột màu vàng nhạt, mềm và nhẹ. Một chiếc bị cắn ra, lộ phần ruột bên trong."
images/banh_tieu/image_7.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, một chiếc bị cắt đôi lộ phần ruột bên trong màu kem nhạt, trên đĩa trắng."
images/banh_tieu/image_8.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, hình dạng tròn dẹt, xếp chồng lên nhau trên đĩa trắng, có vị ngọt nhẹ và mềm mại."
images/banh_tieu/image_9.jpg,Bánh tiêu,"Hai bánh tiêu màu vàng ươm, phủ vừng trắng, hình tròn dẹt, bên trong rỗng, mềm và nhẹ, đặt trên đĩa trắng được đỡ bởi một tay."
images/banh_tieu/image_90.jpg,Bánh tiêu,"Bánh tiêu có màu vàng ươm, phủ vừng trắng, hình tròn dẹt, vỏ giòn, bên trong rỗng, mềm và nhẹ, xếp 3 cái trong rổ đan."
images/banh_tieu/image_91.jpg,Bánh tiêu,"Ba bánh tiêu màu vàng, phủ vừng trắng, hình tròn dẹt, xếp cạnh nhau trên khay, có vài hạt vừng rơi xung quanh."
images/banh_tieu/image_92.jpg,Bánh tiêu,"Các bánh tiêu có màu vàng ươm, phủ vừng trắng, hình tròn dẹt, vỏ giòn nhẹ, bên trong có thể rỗng ruột, mềm và ngọt nhẹ."
images/banh_tieu/image_93.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, một số chiếc bị cắn, lộ phần ruột bên trong màu trắng ngà, mềm và dai."
images/banh_tieu/image_94.jpg,Bánh tiêu,"Các bánh tiêu màu vàng ươm, phủ vừng trắng, hình tròn dẹt, giữa rỗng, mềm và nhẹ, xếp trên khay lưới kim loại."
images/banh_tieu/image_95.jpg,Bánh tiêu,"Bánh tiêu màu vàng ươm, phủ vừng trắng, một cái bị cắt đôi lộ phần ruột rỗng bên trong, đặt trong hộp nhựa trắng."
images/banh_tieu/image_96.jpg,Bánh tiêu,"Bánh tiêu màu vàng nâu, phủ vừng trắng, hình tròn, một cái trên tấm lót, ba cái trên đĩa, có vị ngọt nhẹ và dai mềm."
images/banh_tieu/image_97.jpg,Bánh tiêu,"Các bánh tiêu màu vàng ươm, phủ vừng trắng, hình dạng không đều, xếp chồng lên nhau trong túi nhựa trong suốt."
images/banh_tieu/image_98.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng nâu, phủ vừng trắng, bên trong có nhân màu trắng sữa, mềm và dai, vị ngọt nhẹ."
images/banh_tieu/image_99.jpg,Bánh tiêu,"Bánh tiêu có vỏ màu vàng ươm, phủ vừng trắng, hình tròn dẹt, rỗng ruột, mềm và có vị ngọt nhẹ, xếp chồng lên nhau trên đĩa trắng."
images/banh_chung/image_55.jpg,Bánh chưng,"Các bánh chưng hình vuông màu xanh lá cây, được buộc bằng dây, xếp thành từng cặp và đặt trên bề mặt có hoa văn đỏ."
images/banh_chung/image_56.jpg,Bánh chưng,"Bánh chưng màu trắng hơi ngả vàng, một mặt có vết cháy vàng nâu, hình vuông, cạnh không đều, đặt trên nền tối."
images/banh_chung/image_57.jpg,Bánh chưng,"Bánh chưng cắt 4 miếng, vỏ xanh mướt, nhân hồng nhạt, dẻo thơm, xếp trên đĩa xanh hoa trắng đỏ, nền đen."
images/banh_chung/image_58.jpg,Bánh chưng,"Các bánh chưng hình vuông màu xanh lá cây, được bọc lá, buộc dây, xếp thành chồng cao, bên cạnh có rổ."
images/banh_chung/image_59.jpg,Bánh chưng,"Bốn gói bánh chưng hình chữ nhật được bọc bằng lá xanh và dây buộc màu kem, xếp 2 hàng trong nồi kim loại."
images/banh_chung/image_6.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh mướt, cắt thành 4 miếng, lộ phần nhân đậu xanh và thịt lợn bên trong."
images/banh_chung/image_60.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được buộc bằng dây lá dừa, có vài giọt nước trên bề mặt, đặt trên đĩa trắng."
images/banh_chung/image_61.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh từ lá, được buộc bằng dây lau, xếp cạnh nhau, có người chuẩn bị gói bánh trong nền."
images/banh_chung/image_62.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh mướt do được bọc lá, buộc bằng dây lạt, xếp chặt trong nồi."
images/banh_chung/image_63.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được gói bằng lá và buộc bằng dây lạt, xếp chồng lên nhau trong một chiếc bát lớn."
images/banh_chung/image_64.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được bọc nhiều lớp lá và buộc bằng các dải rơm, đặt trên nền đỏ."
images/banh_chung/image_65.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh mướt, được bọc lá xanh, buộc dây xanh, đặt trên tay và đĩa, bên cạnh lá xanh và nền gỗ."
images/banh_chung/image_66.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được buộc bằng dây lau, đặt trên lá và rổ, bên cạnh có các nguyên liệu phụ."
images/banh_chung/image_67.jpg,Bánh chưng,"Bánh chưng màu xanh mướt, hình vuông, được cắt đôi lộ ra phần nhân đậu xanh, thịt lợn bên trong, đặt trên lá xanh."
images/banh_chung/image_68.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá, được cắt thành nhiều miếng, xếp trên lá lớn màu xanh, có nhân màu vàng nhạt bên trong."
images/banh_chung/image_69.jpg,Bánh chưng,"Các bánh chưng hình vuông màu xanh lá cây được xếp chồng lên nhau, buộc bằng dây lau màu kem, có kết cấu chặt và mịn."
images/banh_chung/image_7.jpg,Bánh chưng,"Hai bánh chưng hình vuông màu xanh lá cây, được bọc lá và buộc dây, đang được luộc trong nồi, có khói bay lên."
images/banh_chung/image_70.jpg,Bánh chưng,"Bánh chưng màu xanh lá, hình vuông, được cắt thành 4 phần, trên đĩa đen, xung quanh có cành hoa và lá, 2 bánh chưng quấn lá."
images/banh_chung/image_71.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được bọc lá và buộc dây, xếp 6 cái trên khay kim loại tròn."
images/banh_chung/image_72.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được quấn bằng lá và buộc bằng dây, đặt trên nền màu hồng."
images/banh_chung/image_73.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được bọc lá và buộc bằng dây lau, đặt trên nền màu hồng."
images/banh_chung/image_74.jpg,Bánh chưng,"Bánh chưng hình vuông màu xanh nhạt, hơi bóng, được bọc trong nhiều lớp lá xanh đậm, có vài chỗ lá bị nhăn và bóng nhờ ánh sáng."
images/banh_chung/image_75.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh từ lá, được buộc bằng dây lạt, nổi trên mặt nước trong nồi, xung quanh có củi và tro."
images/banh_chung/image_76.jpg,Bánh chưng,"Hai bánh chưng hình vuông màu xanh lá cây, buộc dây lau màu vàng, đặt trên lá, xung quanh có nhiều lá và đũa."
images/banh_chung/image_77.jpg,Bánh chưng,"Các bánh chưng hình vuông, màu xanh mướt, được bọc lá xanh, buộc dây lạt, xếp cạnh nhau, tạo thành một đống bánh chưng."
images/banh_chung/image_78.jpg,Bánh chưng,"Ảnh không phải chụp món bánh chưng mà là hai miếng cơm nắm hình oval, màu trắng, nhân vàng và nâu, trên đĩa xanh."
images/banh_chung/image_79.jpg,Bánh chưng,"Bánh chưng màu xanh mướt, hình vuông, một miếng bị cắt ra để lộ phần nhân đậu xanh và thịt lợn màu cam nhạt ở giữa."
images/banh_chung/image_8.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh mướt, được bọc lá xanh và buộc bằng các dải rơm màu kem, xếp thành đống."
images/banh_chung/image_80.jpg,Bánh chưng,"Bánh chưng hình vuông, màu xanh lá cây, được buộc chặt bằng dây đỏ, xếp thành 2 lớp trên khay trắng đặt trên bàn gỗ."
images/banh_chung/image_9.jpg,Bánh chưng,"Bánh chưng hình vuông màu xanh lá cây, được buộc bằng các sợi dây, có 2 bánh nhỏ hơn đặt trên bánh lớn."
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế hình chữ nhật, vỏ trong, nhân tôm thịt đỏ cam, bày trên đĩa đen, trang trí rau xanh và hoa cà chua."
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế có vỏ trong, nhân tôm thịt đỏ cam, dồi dài, xếp trên lá xanh, kèm chén nước mắm ớt vàng cam."
images/banh_bot_loc_hue/image_27.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế trong ảnh có vỏ màu trắng trong, nhân tôm thịt đỏ nâu, rắc thêm rau thơm, xung quanh có rau xà lách và nước mắm màu hổ phách."
images/banh_bot_loc_hue/image_28.jpg,Bánh bột lọc Huế,"Tô màu nâu chứa nhiều tôm đỏ cam bên trong, xung quanh có nhiều lá xanh và các gói bánh được bọc lá xanh."
images/banh_bot_loc_hue/image_29.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế có vỏ màu trắng trong, nhân tôm thịt, phủ trên hành phi và rau ngò, nằm trên lá xanh trong đĩa đen."
images/banh_bot_loc_hue/image_3.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế có vỏ trong, nhân tôm thịt đỏ cam, rắc thêm hành lá xanh nhỏ, vị dai sần sật, xếp chặt."
images/banh_bot_loc_hue/image_30.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu hổ phách, trong, nhân tôm thịt màu cam đỏ, bày 6 miếng quây tròn, chấm nước mắm ứa đỏ."
images/banh_bot_loc_hue/image_31.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế trên đĩa trắng, vỏ trong, nhân tôm thịt đỏ nâu, rắc rau xanh, đặt cạnh dĩa có nĩa bạc."
images/banh_bot_loc_hue/image_32.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, nhân tôm thịt, rắc rau thơm, nằm trong đĩa trắng, kèm nước mắm ớt đỏ."
images/banh_bot_loc_hue/image_33.jpg,Bánh bột lọc Huế,"Bánh bột lọc màu trong, nhân tôm thịt đỏ cam, rắc thêm rau xanh trên bề mặt, một số chiếc bánh quấn lá xanh phía sau."
images/banh_bot_loc_hue/image_34.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, nhân tôm thịt, rắc thêm rau thơm, bày trên đĩa trắng, đặt trên bàn gỗ tối màu."
images/banh_bot_loc_hue/image_35.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế trong ảnh có vỏ màu trắng trong, nhân tôm thịt đỏ, nước sốt nâu, rắc thêm hành phi, đậu phộng và rau xanh."
images/banh_bot_loc_hue/image_36.jpg,Bánh bột lọc Huế,"Món bánh bột lọc Huế trên đĩa có vỏ màu trắng trong, nhân tôm thịt đỏ cam, rắc thêm hành lá xanh và tóp mỡ vàng."
images/banh_bot_loc_hue/image_37.jpg,Bánh bột lọc Huế,"Bánh bột lọc hình chữ nhật, vỏ trong, nhân tôm thịt màu cam, xếp 5 miếng trên đĩa trắng, có hoa văn xanh, hơi bóng mỡ."
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trong, nhân tôm thịt đỏ cam, rắc thêm hành phi, ớt, và hành lá trên mặt, bày trên đĩa hoa văn."
images/banh_bot_loc_hue/image_39.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, hình dạng dài, nhân tôm thịt màu cam đỏ, đặt trên lá xanh và đĩa hoa văn xanh trắng."
images/banh_bot_loc_hue/image_4.jpg,Bánh bột lọc Huế,"Bánh bột lọc hình chữ nhật, vỏ trong, nhân tôm thịt đỏ, vài lát ớt đỏ trên bề mặt, đặt trên lá xanh."
images/banh_bot_loc_hue/image_40.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế trong ảnh có vỏ màu trắng trong, nhân tôm thịt màu hồng nhạt, rắc thêm rau thơm xanh, dồi trong bát nhỏ màu cam đỏ."
images/banh_bot_loc_hue/image_41.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế: vỏ trong, nhân tôm thịt đỏ, trang trí rau thơm, ớt, dưa leo, đặt trên đĩa vuông trắng, kèm chén nước mắm."
images/banh_bot_loc_hue/image_42.jpg,Bánh bột lọc Huế,"Hai bánh bột lọc hình chữ nhật, màu trắng trong, một ít xanh từ hành lá, đặt trên lá chuối, kèm chả và nước mắm."
images/banh_bot_loc_hue/image_43.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế trên đĩa trắng, vỏ trong, nhân tôm thịt đỏ, rắc rau xanh, bày trên nền gỗ nâu."
images/banh_bot_loc_hue/image_44.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, nhân tôm thịt màu cam nhạt, rắc thêm rau thơm và ớt đỏ, dưa leo xanh, trên đĩa trắng, kèm nước mắm."
images/banh_bot_loc_hue/image_45.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, nhân tôm thịt đỏ nâu, rắc thêm hành phi vàng và hành lá xanh, dọn kèm nước mắm đỏ cam."
images/banh_bot_loc_hue/image_46.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, nhân tôm thịt đỏ cam, rắc rau thơm xanh trên mặt, dọn trên đĩa trắng hoa xanh."
images/banh_bot_loc_hue/image_47.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế hình tròn, trong, nhân tôm thịt đỏ cam, rắc rau xanh, xếp chồng lên nhau trên đĩa trắng, nền vải mây nâu."
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế hình oval, vỏ trong, nhân tôm thịt đỏ cam, rắc thêm rau xanh trên bề mặt, dọn trên lá xanh và đĩa xanh trắng."
images/banh_bot_loc_hue/image_6.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế trong suốt, nhân tôm thịt đỏ cam, rắc hành lá xanh, dọn kèm chén nước mắm ớt đỏ."
images/banh_bot_loc_hue/image_7.jpg,Bánh bột lọc Huế,"Bánh bột lọc Huế màu trắng trong, hình dạng nhỏ và tròn, có nhân tôm thịt đỏ cam bên trong, rắc thêm rau thơm và ớt, kèm nước mắm."
images/banh_bot_loc_hue/image_8.jpg,Bánh bột lọc Huế,"Bát bánh bột lọc trắng trong, nhân tôm thịt đỏ nâu, nổi trên nước dùng trong, kèm chén nước mắm màu vàng bên cạnh."
images/banh_bot_loc_hue/image_9.jpg,Bánh bột lọc Huế,"Món ăn có nhiều bánh bột lọc màu trắng trong, nhân tôm thịt, kèm rau xanh trên đĩa màu xanh dương nhạt, đặt trên khay inox."
images/banh_day/image_17.jpg,Bánh dày (Bánh giầy),"Hai bánh dày tròn, trắng, dẻo, xếp đôi, đặt trên lá xanh, bên cạnh hoa màu trắng, đỏ, trên nền đáอ่อน sáng màu."
images/banh_day/image_18.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng đục, hình tròn dẹt, có nhân thịt lợn màu hồng nhạt, được đặt trên lá xanh, giữa hai miếng bánh."
images/banh_day/image_19.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng, hình tròn dẹt, xếp đôi với nhân đậu, có 1 lá mint xanh trên mặt, đặt trên lá xanh lớn."
images/banh_day/image_2.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng, dẻo, xếp chồng lên miếng thịt lợn, xen kẽ lá xanh, trên khay đen, đặt trên thớt gỗ tròn."
images/banh_day/image_20.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng, hình tròn dẹt, xếp chồng lên nhau trong rổ, có dấu đỏ trên mặt, bên cạnh có các món ăn khác."
images/banh_day/image_21.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng, hình tròn dẹt, xếp cạnh nhau, đặt trên lá xanh, có nền xanh lá và hồng, với chữ và logo."
images/banh_day/image_22.jpg,Bánh dày (Bánh giầy),"Bánh màu trắng, hình oval, dẹt, xếp chồng lên nhau, được bọc trong màng nhựa trong, đặt trên đĩa, có vài vết nhăn và ánh sáng phản chiếu."
images/banh_day/image_23.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng, hình tròn dẹt, xếp chồng lên nhau, mép bánh có viền màu xanh, nền trắng, một phần bóng tối ở dưới."
images/banh_day/image_24.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng, hình oval, dẻo, được xếp chồng lên nhau, có túi nhựa in chữ và logo màu cam, nền trắng."
images/banh_day/image_25.jpg,Bánh dày (Bánh giầy),"Bánh màu trắng, hình tròn dẹp, nhân màu hồng nhạt, có lá xanh, được cầm trên tay, trên nền có thêm vài chiếc bánh."
images/banh_day/image_26.jpg,Bánh dày (Bánh giầy),"Bánh màu trắng đục, hình oval, một số bị cắt đôi lộ nhân màu vàng, xếp chồng lên nhau trong hộp nhựa trong suốt."
images/banh_day/image_27.jpg,Bánh dày (Bánh giầy),"Bánh dày màu trắng tinh khôi, hình tròn dẹt, xếp hai lớp trên lá, bên cạnh có bánh chưng vuông màu xanh lá gói vàng."
images/banh_day/image_28.jpg,Bánh dày (Bánh giầy),"Bánh màu trắng, hình tròn dẹp, đôi, có 2 lớp, được đặt trên lá xanh trên khay có hoa văn, phản chiếu ánh sáng."
images/banh_day/image_29.jpg,Bánh dày (Bánh giầy),"Bánh màu trắng đục, hình tròn dẹt, xếp chồng lên nhau trong rổ, có vài lá xanh dưới đáy và xung quanh, bên cạnh có hoa."
