ten_mon,nhom,mo_ta,vung_mien,thanh_phan_chinh,cac_buoc_nau,cach_an,calo_uoc_tinh,image_folder,image_path
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_32.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_33.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_34.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_35.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_36.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_37.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_38.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_39.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_4.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_5.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_6.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_7.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_8.jpg
Cơm lam,Cơm,"Đặc sản mang đậm hơi thở núi rừng của đồng bào các dân tộc vùng cao. Gạo nếp được nhồi vào ống tre/nứa và nướng chín trên lửa than, mang đến hương thơm hòa quyện giữa nếp nương và nứa cháy sém.","Các tỉnh miền núi phía Bắc (Hà Giang, Hòa Bình, Sơn La...) và Tây Nguyên.","Gạo nếp nương (hạt mẩy, dẻo thơm), Nước suối (hoặc nước cốt dừa, lá cẩm tạo màu), Ống nứa hoặc ống giang non, tươi, Lá chuối non hoặc lá dong (để nút ống), Muối vừng (muối mè) hoặc muối sả để chấm","Bước 1: Gạo nếp ngâm vài tiếng cho mềm, vo sạch, trộn với một chút xíu muối., Bước 2: Dồn gạo vào ống nứa (không dồn quá đầy để gạo nở), đổ thêm lượng nước vừa đủ ngập mặt gạo., Bước 3: Dùng lá chuối cuộn chặt lại, nút kín miệng ống., Bước 4: Dựng chéo hoặc xếp các ống lam nướng đều trên bếp lửa than củi, xoay liên tục. Khi thấy hơi nước bốc ra từ miệng ống và có mùi thơm cơm nếp là chín., Bước 5: Dùng dao rựa tước bỏ lớp vỏ nứa đen bên ngoài, giữ lại lớp lụa mỏng bọc quanh thỏi cơm.","Bẻ cơm lam thành từng khúc nhỏ, lột bỏ lớp lụa nứa, chấm trực tiếp với muối vừng (mè) hoặc ăn kèm gà đồi nướng mắc khén, lợn bản nướng.",Trung bình (Khoảng 350 - 400 calo/ống vừa),com_lam,images/com_lam/image_9.jpg
Cơm tấm,Cơm,"Món ăn biểu tượng của Sài Gòn, nổi bật với hạt cơm từ gạo tấm thơm bùi, ăn kèm sườn nướng than hoa đậm đà, bì heo dai giòn, chả chưng béo ngậy và nước mắm kẹo đặc trưng.",Miền Nam (Đặc biệt là TP. Hồ Chí Minh).,"Gạo tấm, Sườn heo (cốt lết hoặc sườn cọng) nướng, Bì (thịt heo và da heo thái sợi trộn thính), Chả chưng (thịt bằm, trứng, mộc nhĩ, bún tàu), Mỡ hành, đồ chua (cà rốt, củ cải trắng), Nước mắm chua ngọt đặc sánh (nước mắm kẹo)","Bước 1: Ngâm gạo tấm, sau đó cho vào xửng hấp (đồ) cho đến khi chín tơi xốp., Bước 2: Ướp sườn heo với mật ong, dầu hào, tỏi, hành tím và nướng trên than hoa chín vàng., Bước 3: Làm bì heo (trộn da heo xắt chỉ với thính gạo); Làm chả chưng (trộn nguyên liệu rồi đem hấp chín)., Bước 4: Thắng mỡ heo với hành lá để làm mỡ hành; Làm đồ chua và pha nước mắm kẹo.","Dùng cơm nóng trên đĩa datar, xếp sườn, bì, chả lên trên, rưới mỡ hành và chan nước mắm chua ngọt.",Cao (Khoảng 600 - 800 calo/đĩa),com_tam,images/com_tam/image_58.jpg
Cơm tấm,Cơm,"Món ăn biểu tượng của Sài Gòn, nổi bật với hạt cơm từ gạo tấm thơm bùi, ăn kèm sườn nướng than hoa đậm đà, bì heo dai giòn, chả chưng béo ngậy và nước mắm kẹo đặc trưng.",Miền Nam (Đặc biệt là TP. Hồ Chí Minh).,"Gạo tấm, Sườn heo (cốt lết hoặc sườn cọng) nướng, Bì (thịt heo và da heo thái sợi trộn thính), Chả chưng (thịt bằm, trứng, mộc nhĩ, bún tàu), Mỡ hành, đồ chua (cà rốt, củ cải trắng), Nước mắm chua ngọt đặc sánh (nước mắm kẹo)","Bước 1: Ngâm gạo tấm, sau đó cho vào xửng hấp (đồ) cho đến khi chín tơi xốp., Bước 2: Ướp sườn heo với mật ong, dầu hào, tỏi, hành tím và nướng trên than hoa chín vàng., Bước 3: Làm bì heo (trộn da heo xắt chỉ với thính gạo); Làm chả chưng (trộn nguyên liệu rồi đem hấp chín)., Bước 4: Thắng mỡ heo với hành lá để làm mỡ hành; Làm đồ chua và pha nước mắm kẹo.","Dùng cơm nóng trên đĩa datar, xếp sườn, bì, chả lên trên, rưới mỡ hành và chan nước mắm chua ngọt.",Cao (Khoảng 600 - 800 calo/đĩa),com_tam,images/com_tam/image_59.jpg
Cơm tấm,Cơm,"Món ăn biểu tượng của Sài Gòn, nổi bật với hạt cơm từ gạo tấm thơm bùi, ăn kèm sườn nướng than hoa đậm đà, bì heo dai giòn, chả chưng béo ngậy và nước mắm kẹo đặc trưng.",Miền Nam (Đặc biệt là TP. Hồ Chí Minh).,"Gạo tấm, Sườn heo (cốt lết hoặc sườn cọng) nướng, Bì (thịt heo và da heo thái sợi trộn thính), Chả chưng (thịt bằm, trứng, mộc nhĩ, bún tàu), Mỡ hành, đồ chua (cà rốt, củ cải trắng), Nước mắm chua ngọt đặc sánh (nước mắm kẹo)","Bước 1: Ngâm gạo tấm, sau đó cho vào xửng hấp (đồ) cho đến khi chín tơi xốp., Bước 2: Ướp sườn heo với mật ong, dầu hào, tỏi, hành tím và nướng trên than hoa chín vàng., Bước 3: Làm bì heo (trộn da heo xắt chỉ với thính gạo); Làm chả chưng (trộn nguyên liệu rồi đem hấp chín)., Bước 4: Thắng mỡ heo với hành lá để làm mỡ hành; Làm đồ chua và pha nước mắm kẹo.","Dùng cơm nóng trên đĩa datar, xếp sườn, bì, chả lên trên, rưới mỡ hành và chan nước mắm chua ngọt.",Cao (Khoảng 600 - 800 calo/đĩa),com_tam,images/com_tam/image_6.jpg
Cơm tấm,Cơm,"Món ăn biểu tượng của Sài Gòn, nổi bật với hạt cơm từ gạo tấm thơm bùi, ăn kèm sườn nướng than hoa đậm đà, bì heo dai giòn, chả chưng béo ngậy và nước mắm kẹo đặc trưng.",Miền Nam (Đặc biệt là TP. Hồ Chí Minh).,"Gạo tấm, Sườn heo (cốt lết hoặc sườn cọng) nướng, Bì (thịt heo và da heo thái sợi trộn thính), Chả chưng (thịt bằm, trứng, mộc nhĩ, bún tàu), Mỡ hành, đồ chua (cà rốt, củ cải trắng), Nước mắm chua ngọt đặc sánh (nước mắm kẹo)","Bước 1: Ngâm gạo tấm, sau đó cho vào xửng hấp (đồ) cho đến khi chín tơi xốp., Bước 2: Ướp sườn heo với mật ong, dầu hào, tỏi, hành tím và nướng trên than hoa chín vàng., Bước 3: Làm bì heo (trộn da heo xắt chỉ với thính gạo); Làm chả chưng (trộn nguyên liệu rồi đem hấp chín)., Bước 4: Thắng mỡ heo với hành lá để làm mỡ hành; Làm đồ chua và pha nước mắm kẹo.","Dùng cơm nóng trên đĩa datar, xếp sườn, bì, chả lên trên, rưới mỡ hành và chan nước mắm chua ngọt.",Cao (Khoảng 600 - 800 calo/đĩa),com_tam,images/com_tam/image_60.jpg
Cơm tấm,Cơm,"Món ăn biểu tượng của Sài Gòn, nổi bật với hạt cơm từ gạo tấm thơm bùi, ăn kèm sườn nướng than hoa đậm đà, bì heo dai giòn, chả chưng béo ngậy và nước mắm kẹo đặc trưng.",Miền Nam (Đặc biệt là TP. Hồ Chí Minh).,"Gạo tấm, Sườn heo (cốt lết hoặc sườn cọng) nướng, Bì (thịt heo và da heo thái sợi trộn thính), Chả chưng (thịt bằm, trứng, mộc nhĩ, bún tàu), Mỡ hành, đồ chua (cà rốt, củ cải trắng), Nước mắm chua ngọt đặc sánh (nước mắm kẹo)","Bước 1: Ngâm gạo tấm, sau đó cho vào xửng hấp (đồ) cho đến khi chín tơi xốp., Bước 2: Ướp sườn heo với mật ong, dầu hào, tỏi, hành tím và nướng trên than hoa chín vàng., Bước 3: Làm bì heo (trộn da heo xắt chỉ với thính gạo); Làm chả chưng (trộn nguyên liệu rồi đem hấp chín)., Bước 4: Thắng mỡ heo với hành lá để làm mỡ hành; Làm đồ chua và pha nước mắm kẹo.","Dùng cơm nóng trên đĩa datar, xếp sườn, bì, chả lên trên, rưới mỡ hành và chan nước mắm chua ngọt.",Cao (Khoảng 600 - 800 calo/đĩa),com_tam,images/com_tam/image_61.jpg
