Image_Path,Food_Name,Question_Group,Question,Answer
images/banh_chung/image_80.jpg,Bánh chưng,Số lượng/Hình dáng,Bánh chưng có hình dạng gì?,Hình vuông
images/banh_chung/image_80.jpg,Bánh chưng,Vị trí/Hành động,Bánh chưng được đặt trên bề mặt gì?,Bàn gỗ
images/banh_chung/image_80.jpg,Bánh chưng,Màu sắc,Màu dây buộc bánh chưng là gì?,Đỏ
images/banh_chung/image_80.jpg,Bánh chưng,Số lượng/Hình dáng,Bánh chưng được xếp thành bao nhiêu lớp?,2
images/banh_chung/image_9.jpg,Bánh chưng,Màu sắc,Màu sắc của bánh chưng là gì?,Xanh lá cây
images/banh_chung/image_9.jpg,Bánh chưng,Số lượng/Hình dáng,Bánh chưng có hình dạng gì?,Hình vuông
images/banh_chung/image_9.jpg,Bánh chưng,Số lượng/Hình dáng,Bánh chưng có bao nhiêu bánh nhỏ?,2
images/banh_chung/image_9.jpg,Bánh chưng,Vị trí/Hành động,Bánh chưng được buộc bằng gì?,Các sợi dây
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh?,trong
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh?,đỏ cam
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Hình dạng của bánh?,hình chữ nhật
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Màu sắc của đĩa bánh?,đen
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Có rau xanh trên đĩa bánh?,có
images/banh_bot_loc_hue/image_25.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Có hoa cà chua trên đĩa bánh?,có
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,Trong
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,Đỏ cam
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nước mắm ớt là gì?,Vàng cam
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng lá xanh là bao nhiêu?,Một
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được xếp trên lá gì?,Lá xanh
images/banh_bot_loc_hue/image_26.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Nước mắm ớt được đặt trong chén nào?,Chén
images/banh_bot_loc_hue/image_27.jpg,Bánh bột lọc Huế,Màu sắc,Vỏ bánh màu gì?,Trắng trong
images/banh_bot_loc_hue/image_27.jpg,Bánh bột lọc Huế,Màu sắc,Nhân bánh màu gì?,Đỏ nâu
images/banh_bot_loc_hue/image_27.jpg,Bánh bột lọc Huế,Màu sắc,Nước mắm màu gì?,Hổ phách
images/banh_bot_loc_hue/image_27.jpg,Bánh bột lọc Huế,Vị trí / Hành động,Rau xà lách nằm ở đâu?,Xung quanh
images/banh_bot_loc_hue/image_28.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của tôm bên trong bánh là gì?,đỏ cam
images/banh_bot_loc_hue/image_28.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng gói bánh được bọc lá xanh là bao nhiêu?,nhiều
images/banh_bot_loc_hue/image_28.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Tô bánh được đặt ở vị trí nào?,chứa nhiều tôm
images/banh_bot_loc_hue/image_29.jpg,Bánh bột lọc Huế,Màu sắc,Vỏ bánh bột lọc Huế màu gì?,Trắng
images/banh_bot_loc_hue/image_29.jpg,Bánh bột lọc Huế,Màu sắc,Lá bánh bột lọc Huế màu gì?,Xanh
images/banh_bot_loc_hue/image_29.jpg,Bánh bột lọc Huế,Vị trí / Hành động,Bánh bột lọc Huế nằm trên bề mặt gì?,Lá xanh
images/banh_bot_loc_hue/image_29.jpg,Bánh bột lọc Huế,Vị trí / Hành động,Bánh bột lọc Huế phủ trên hành phi?,Có
images/banh_bot_loc_hue/image_3.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,đỏ cam
images/banh_bot_loc_hue/image_3.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh được xếp chặt như thế nào?,chặt
images/banh_bot_loc_hue/image_3.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,trong
images/banh_bot_loc_hue/image_3.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của hành lá là gì?,xanh
images/banh_bot_loc_hue/image_30.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,hổ phách
images/banh_bot_loc_hue/image_30.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh bột lọc Huế được bày bao nhiêu miếng?,6
images/banh_bot_loc_hue/image_30.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân tôm thịt là gì?,cam đỏ
images/banh_bot_loc_hue/image_30.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được chấm nước mắm ứa màu gì?,đỏ
images/banh_bot_loc_hue/image_31.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,Trong
images/banh_bot_loc_hue/image_31.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,Đỏ nâu
images/banh_bot_loc_hue/image_31.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng đĩa bánh là bao nhiêu?,Một
images/banh_bot_loc_hue/image_31.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được đặt cạnh dĩa gì?,Nĩa bạc
images/banh_bot_loc_hue/image_32.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_32.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh bột lọc Huế nằm trong đĩa bao nhiêu?,Một
images/banh_bot_loc_hue/image_32.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế nằm trong đĩa kèm nước mắm ớt gì?,Ớt đỏ
images/banh_bot_loc_hue/image_33.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc?,Màu trong
images/banh_bot_loc_hue/image_33.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh?,Đỏ cam
images/banh_bot_loc_hue/image_33.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của rau trên bề mặt?,Xanh
images/banh_bot_loc_hue/image_33.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng bánh được quấn lá xanh?,Một số
images/banh_bot_loc_hue/image_33.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Vị trí của lá xanh?,Phía sau
images/banh_bot_loc_hue/image_34.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_34.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh bột lọc Huế có hình dạng gì?,Trong
images/banh_bot_loc_hue/image_34.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được đặt trên bề mặt gì?,Bàn gỗ
images/banh_bot_loc_hue/image_35.jpg,Bánh bột lọc Huế,Màu sắc,Vỏ bánh bột lọc Huế màu gì?,Trắng
images/banh_bot_loc_hue/image_35.jpg,Bánh bột lọc Huế,Màu sắc,Nhân bánh bột lọc Huế màu gì?,Đỏ
images/banh_bot_loc_hue/image_35.jpg,Bánh bột lọc Huế,Màu sắc,Nước sốt bánh bột lọc Huế màu gì?,Nâu
images/banh_bot_loc_hue/image_35.jpg,Bánh bột lọc Huế,Màu sắc,Rau xanh bánh bột lọc Huế màu gì?,Xanh
images/canh_kho_qua_nhoi_thit/image_1.jpg,Canh khổ qua nhồi thịt,Màu sắc,Màu sắc của khổ qua là gì?,Xanh
images/canh_kho_qua_nhoi_thit/image_1.jpg,Canh khổ qua nhồi thịt,Màu sắc,Màu sắc của nhân thịt lợn là gì?,Hồng nhạt
images/canh_kho_qua_nhoi_thit/image_1.jpg,Canh khổ qua nhồi thịt,Màu sắc,Màu sắc của nước dùng là gì?,Trong
images/canh_kho_qua_nhoi_thit/image_1.jpg,Canh khổ qua nhồi thịt,Vị trí/Hành động,Nước dùng ở đâu?,Trong tô
images/nem_tuyet/image_33.jpg,Nem tươi,Màu sắc,Màu sắc của đĩa?,Trắng
images/nem_tuyet/image_33.jpg,Nem tươi,Số lượng/Hình dáng,Số lượng đĩa?,Một
images/nem_tuyet/image_33.jpg,Nem tươi,Vị trí/Hành động,Nước mắm ở đâu?,Kèm đĩa
images/banh_bot_loc_hue/image_36.jpg,Bánh bột lọc Huế,Màu sắc,Vỏ bánh màu gì?,Trắng
images/banh_bot_loc_hue/image_36.jpg,Bánh bột lọc Huế,Màu sắc,Nhân bánh màu gì?,Đỏ cam
images/banh_bot_loc_hue/image_36.jpg,Bánh bột lọc Huế,Màu sắc,Hành lá màu gì?,Xanh
images/banh_bot_loc_hue/image_36.jpg,Bánh bột lọc Huế,Màu sắc,Tóp mỡ màu gì?,Vàng
images/banh_bot_loc_hue/image_36.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được rắc ở đâu?,Trên đĩa
images/banh_bot_loc_hue/image_37.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh bột lọc là gì?,cam
images/banh_bot_loc_hue/image_37.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh bột lọc có hình dạng gì?,hình chữ nhật
images/banh_bot_loc_hue/image_37.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng bánh bột lọc trên đĩa là bao nhiêu?,5
images/banh_bot_loc_hue/image_37.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc được đặt trên bề mặt gì?,đĩa trắng
images/banh_bot_loc_hue/image_37.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của hoa văn trên đĩa là gì?,xanh
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Màu trong
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh bột lọc Huế có nhân tôm thịt bao nhiêu?,Đỏ cam
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được bày ở đâu?,Trên đĩa hoa văn
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,Màu sắc,Bánh bột lọc Huế có màu gì?,Màu trong
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh bột lọc Huế có nhân tôm thịt có hình dáng gì?,Đỏ cam
images/banh_bot_loc_hue/image_38.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được bày ở đâu?,Trên đĩa hoa văn
images/banh_bot_loc_hue/image_39.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_39.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Hình dạng của bánh bột lọc Huế là gì?,Dài
images/banh_bot_loc_hue/image_39.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được đặt trên bề mặt gì?,Lá xanh và đĩa hoa văn xanh trắng
images/banh_bot_loc_hue/image_4.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,Trong
images/banh_bot_loc_hue/image_4.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,Đỏ
images/banh_bot_loc_hue/image_4.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của ớt trên bề mặt là gì?,Đỏ
images/banh_bot_loc_hue/image_4.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Hình dạng của bánh bột lọc là gì?,Chữ nhật
images/banh_bot_loc_hue/image_4.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được đặt trên bề mặt gì?,Lá xanh
images/banh_bot_loc_hue/image_40.jpg,Bánh bột lọc Huế,Màu sắc,Vỏ bánh màu gì?,Trắng trong
images/banh_bot_loc_hue/image_40.jpg,Bánh bột lọc Huế,Màu sắc,Nhân bánh màu gì?,Hồng nhạt
images/banh_bot_loc_hue/image_40.jpg,Bánh bột lọc Huế,Màu sắc,Rau thơm màu gì?,Xanh
images/banh_bot_loc_hue/image_40.jpg,Bánh bột lọc Huế,Màu sắc,Bát màu gì?,Cam đỏ
images/banh_bot_loc_hue/image_41.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,trong
images/banh_bot_loc_hue/image_41.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng đĩa bánh là bao nhiêu?,một
images/banh_bot_loc_hue/image_41.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được đặt trên bề mặt gì?,đĩa vuông trắng
images/banh_bot_loc_hue/image_42.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc?,Trắng
images/banh_bot_loc_hue/image_42.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Hình dạng của bánh bột lọc?,Hình chữ nhật
images/banh_bot_loc_hue/image_42.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc được đặt trên?,Lá chuối
images/banh_bot_loc_hue/image_43.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,Trong
images/banh_bot_loc_hue/image_43.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,Đỏ
images/banh_bot_loc_hue/image_43.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của rau xanh là gì?,Xanh
images/banh_bot_loc_hue/image_43.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh được bày trên đĩa có số lượng bao nhiêu?,Một
images/banh_bot_loc_hue/image_43.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được bày trên nền gì?,Gỗ nâu
images/banh_bot_loc_hue/image_44.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_44.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân tôm thịt là gì?,Cam nhạt
images/banh_bot_loc_hue/image_44.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của rau thơm và ớt đỏ là gì?,Đỏ
images/banh_bot_loc_hue/image_44.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của dưa leo là gì?,Xanh
images/banh_bot_loc_hue/image_44.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được đặt trên đĩa gì?,Trắng
images/banh_bot_loc_hue/image_45.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_45.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh bột lọc Huế là gì?,Đỏ nâu
images/banh_bot_loc_hue/image_45.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của hành phi trên bánh bột lọc Huế là gì?,Vàng
images/banh_bot_loc_hue/image_45.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của hành lá trên bánh bột lọc Huế là gì?,Xanh
images/banh_bot_loc_hue/image_45.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nước mắm trên bánh bột lọc Huế là gì?,Đỏ cam
images/banh_bot_loc_hue/image_46.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_46.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh bột lọc Huế là gì?,Đỏ cam
images/banh_bot_loc_hue/image_46.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của rau thơm trên mặt bánh bột lọc Huế là gì?,Xanh
images/banh_bot_loc_hue/image_46.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được dọn lên đĩa như thế nào?,Trên đĩa
images/banh_bot_loc_hue/image_47.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,đỏ cam
images/banh_bot_loc_hue/image_47.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Bánh có hình dạng gì?,hình tròn
images/banh_bot_loc_hue/image_47.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được xếp chồng lên trên bề mặt gì?,đĩa trắng
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của vỏ bánh là gì?,trong
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân bánh là gì?,đỏ cam
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của lá và đĩa là gì?,xanh trắng
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Hình dạng của bánh bột lọc Huế là gì?,oval
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được dọn trên bề mặt gì?,lá xanh
images/banh_bot_loc_hue/image_5.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh được dọn trên đĩa gì?,đĩa xanh trắng
images/banh_bot_loc_hue/image_6.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trong suốt
images/banh_bot_loc_hue/image_6.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nhân tôm thịt là gì?,Đỏ cam
images/banh_bot_loc_hue/image_6.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của hành lá là gì?,Xanh
images/banh_bot_loc_hue/image_6.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được dọn kèm với gì?,Chén nước mắm ớt đỏ
images/banh_bot_loc_hue/image_7.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của bánh bột lọc Huế là gì?,Trắng
images/banh_bot_loc_hue/image_7.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Hình dạng của bánh bột lọc Huế là gì?,Nho và tròn
images/banh_bot_loc_hue/image_7.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc Huế được rắc thêm gì?,Rau thơm và ớt
images/banh_bot_loc_hue/image_8.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nước dùng là gì?,Trong
images/banh_bot_loc_hue/image_8.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của nước mắm là gì?,Vàng
images/banh_bot_loc_hue/image_8.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng bánh bột lọc trong bát là bao nhiêu?,Một
images/banh_bot_loc_hue/image_8.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh bột lọc được đặt ở đâu?,Trong bát
images/banh_bot_loc_hue/image_8.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Nước mắm được đặt ở đâu?,Bên cạnh
images/banh_bot_loc_hue/image_9.jpg,Bánh bột lọc Huế,Màu sắc,Màu sắc của đĩa?,Xanh dương nhạt
images/banh_bot_loc_hue/image_9.jpg,Bánh bột lọc Huế,Số lượng/Hình dáng,Số lượng bánh bột lọc?,Nhiều
images/banh_bot_loc_hue/image_9.jpg,Bánh bột lọc Huế,Vị trí/Hành động,Bánh đặt trên?,Khay inox
images/banh_day/image_17.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_17.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Số lượng bánh dày là bao nhiêu?,Hai
images/banh_day/image_17.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên bề mặt gì?,Lá xanh
images/banh_day/image_18.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng đục
images/banh_day/image_18.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày có hình dạng gì?,Hình tròn dẹt
images/banh_day/image_18.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt ở đâu?,Trên lá xanh
images/banh_day/image_18.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày được đặt giữa hai miếng bánh gì?,Bánh
images/banh_day/image_19.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_19.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày có hình dạng gì?,Hình tròn dẹt
images/banh_day/image_19.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên cái gì?,Lá xanh lớn
images/banh_day/image_2.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_2.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày có hình dạng gì?,Dẹo
images/banh_day/image_2.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên vật gì?,Thớt gỗ tròn
images/banh_day/image_20.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_20.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Tròn dẹt
images/banh_day/image_20.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được xếp chồng lên rổ ở đâu?,Trong rổ
images/banh_day/image_21.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_21.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Tròn dẹt
images/banh_day/image_21.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên bề mặt gì?,Lá xanh
images/banh_day/image_22.jpg,Bánh dày (Bánh giầy),Màu sắc,Bánh dày có màu gì?,Trắng
images/banh_day/image_22.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày có hình gì?,"Oval, dẹt"
images/banh_day/image_22.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên gì?,Đĩa
images/banh_day/image_23.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_23.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Tròn dẹt
images/banh_day/image_23.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Có bóng tối ở dưới bánh dày không?,Có
images/banh_day/image_24.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_24.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Oval
images/banh_day/image_24.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được xếp chồng lên nhau ở đâu?,Trên nhau
images/banh_day/image_25.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh là gì?,Trắng
images/banh_day/image_25.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dạng của bánh là gì?,Tròn dẹp
images/banh_day/image_25.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh đang được cầm trên tay?,Có
images/banh_day/image_26.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng đục
images/banh_day/image_26.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Oval
images/banh_day/image_26.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Số bánh dày trong hộp là bao nhiêu?,Một số
images/banh_day/image_26.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được xếp chồng lên nhau ở đâu?,Trong hộp nhựa
images/banh_day/image_27.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng tinh khôi
images/banh_day/image_27.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày có hình dạng gì?,Hình tròn dẹt
images/banh_day/image_27.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được xếp ở đâu?,Trên lá
images/banh_day/image_27.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Số lượng bánh dày là bao nhiêu?,Hai
images/banh_day/image_27.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh chưng được gói ở đâu?,Vàng
images/banh_day/image_28.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_28.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày có bao nhiêu lớp?,2
images/banh_day/image_28.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên bề mặt gì?,Lá xanh
images/banh_day/image_29.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng đục
images/banh_day/image_29.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Hình tròn dẹt
images/banh_day/image_29.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được xếp chồng lên rổ ở đâu?,Trong rổ
images/banh_day/image_3.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_3.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Tròn dẹt
images/banh_day/image_3.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên đĩa gì?,Đĩa dài trắng
images/banh_day/image_30.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_30.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Hình tròn
images/banh_day/image_30.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được cầm ở đâu?,Phía dưới
images/banh_day/image_31.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_31.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Hình dáng của bánh dày là gì?,Tròn dẹt
images/banh_day/image_31.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được xếp trên bề mặt gì?,Lá xanh
images/banh_day/image_32.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_32.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày được xếp thành bao nhiêu?,Đôi
images/banh_day/image_32.jpg,Bánh dày (Bánh giầy),Vị trí/Hành động,Bánh dày được đặt trên bề mặt gì?,Lá xanh
images/banh_day/image_32.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh chả là gì?,Nâu
images/banh_day/image_33.jpg,Bánh dày (Bánh giầy),Màu sắc,Màu sắc của bánh dày là gì?,Trắng
images/banh_day/image_33.jpg,Bánh dày (Bánh giầy),Số lượng/Hình dáng,Bánh dày được kẹp giữa bao nhiêu lá xanh?,Hai
